store_id,shelf_id,sku_id,facings
3002,106,50619,1
3002,107,50422,1
3002,107,50788,1
3002,107,50360,1
3002,107,50514,2
3002,108,50005,1
3002,108,50095,1
3002,108,50189,1
3002,108,50747,1
3002,108,50806,1
3002,109,50375,2
3002,109,50162,1
3002,109,50845,1
3002,109,50329,1
3002,109,50400,2
3002,109,50734,1
3002,110,50236,2
3002,110,50028,1
3002,110,50498,1
3002,110,50819,1
3002,110,50858,2
3002,110,50728,1
3002,111,50544,2
3002,111,50334,1
3002,111,50861,1
3002,111,50974,1
3002,111,50167,1
3002,112,50156,2
3002,112,50696,1
3002,112,50744,1
3002,112,50980,1
3002,112,50030,2
3002,112,50624,2
3002,112,50199,1
3002,112,50589,1
3002,113,50302,1
3002,113,50074,1
3002,113,50962,1
3002,113,50712,2
3002,113,50580,2
3002,113,50391,1
3002,113,50653,1
3002,114,50227,1
3002,114,50247,1
3002,114,50732,2
3002,114,50678,1
3002,114,50703,1
3002,114,50326,1
3002,115,50821,1
3002,115,50016,1
3002,115,50316,1
3002,115,50770,2
3002,115,50355,1
3002,115,50225,1
3002,115,50903,1
3002,116,50179,1
3002,116,50899,1
3002,116,50379,1
3002,116,50317,1
3002,116,50432,1
3002,116,50350,1
3002,116,50402,2
3002,117,50836,1
3002,117,50991,1
3002,117,50597,1
3002,117,50404,1
3002,117,50232,2
3002,117,50205,1
3002,118,50406,1
3002,118,50968,1
3002,118,50145,1
3002,118,50286,1
3002,119,50851,2
3002,119,50880,2
3002,119,50651,1
3002,119,50834,2
3002,119,50711,2
3002,119,50933,1
3002,120,50685,1
3002,120,50669,1
3002,120,50340,1
3002,120,50965,2
3002,120,50756,2
3002,120,50157,1
3002,120,50150,2
3002,121,50649,1
3002,121,50891,1
3002,121,50614,2
3002,121,50064,1
3002,121,50447,1
3002,121,50873,1
3002,121,50677,1
3002,121,50640,2
3002,122,50278,2
3002,122,50684,1
3002,122,50512,1
3002,122,50207,1
3002,123,50041,1
3002,123,50363,1
3002,123,50887,1
3002,123,50164,1
3002,123,50087,2
3002,123,50085,1
3002,124,50977,1
3002,124,50224,1
3002,124,50938,1
3002,124,50843,1
3002,124,50517,1
3002,124,50147,1
3002,125,50831,2
3002,125,50493,2
3002,125,50937,1
3002,125,50577,1
3002,125,50359,1
3002,125,50385,1
3002,125,50835,1
3002,125,50612,1
3002,126,50409,2
3002,126,50807,2
3002,126,50235,1
3002,126,50116,1
3002,126,50173,1
3002,126,50820,1
3002,126,50674,1
3002,127,50124,2
3002,127,50186,1
3002,127,50021,1
3002,127,50826,1
3002,127,50032,1
3002,128,50328,1
3002,128,50421,1
3002,128,50168,1
3002,128,50839,1
3002,129,50496,2
3002,129,50319,1
3002,129,50464,1
3002,129,50634,1
3002,129,50024,1
3002,129,50700,1
3002,129,50913,1
3002,130,50576,1
3002,130,50474,1
3002,130,50239,1
3002,130,50930,1
3002,130,50942,1
3002,131,50722,1
3002,131,50896,1
3002,131,50754,1
3002,131,50303,1
3002,131,50957,1
3002,131,50767,1
3002,132,50997,1
3002,132,50809,1
3002,132,50774,1
3002,132,50054,1
3002,132,50648,1
3002,132,50268,2
3002,132,50562,1
3002,132,50921,1
3002,132,50935,2
3002,133,50412,1
3002,133,50046,1
3002,133,50874,2
3002,133,50188,2
3002,133,50870,1
3002,133,50456,1
3002,134,50495,2
3002,134,50330,1
3002,134,50798,2
3002,134,50138,1
3002,134,50635,1
3002,135,50541,1
3002,135,50810,1
3002,135,50786,1
3002,135,50752,1
3002,135,50613,2
3002,135,50476,1
3002,136,50519,1
3002,136,50194,1
3002,136,50411,1
3002,136,50018,1
3002,136,50730,1
3002,136,50540,1
3002,137,50182,1
3002,137,50479,1
3002,137,50988,1
3002,137,50907,1
3002,137,50690,2
3002,137,50380,1
3002,138,50532,1
3002,138,50222,1
3002,138,50611,1
3002,138,50044,1
3002,138,50707,2
3002,138,50444,1
3002,139,50592,2
3002,139,50298,1
3002,139,50440,1
3002,139,50625,2
3002,139,50027,1
3002,139,50535,1
3002,140,50072,1
3002,140,50617,1
3002,140,50976,1
3002,140,50231,2
3002,140,50679,1
3002,141,50740,1
3002,141,50492,1
3002,141,50212,1
3002,141,50509,1
3002,141,50009,1
3002,142,50203,1
3002,142,50045,1
3002,142,50015,1
3002,142,50960,1
3002,142,50658,2
3002,142,50591,2
3002,142,50889,1
3002,142,50533,1
3002,143,50948,1
3002,143,50886,1
3002,143,50017,1
3002,143,50982,2
3002,143,50084,1
3002,144,50365,1
3002,144,50979,1
3002,144,50642,1
3002,144,50208,1
3002,144,50849,1
3002,145,50842,1
3002,145,50117,2
3002,145,50434,1
3002,145,50884,1
3002,145,50223,1
3002,145,50161,1
3002,145,50419,1
3002,146,50436,1
3002,146,50726,1
3002,146,50461,1
3002,146,50645,1
3002,146,50040,2
3002,146,50848,1
3002,146,50569,1
3002,146,50130,1
3002,147,50513,1
3002,147,50279,1
3002,147,50998,1
3002,147,50243,2
3002,147,50755,1
3002,148,50504,2
3002,148,50159,1
3002,148,50758,1
3002,148,50460,2
3002,148,50071,2
3002,148,50741,1
3002,148,50062,2
3002,148,50253,2
3002,149,50144,1
3002,149,50920,1
3002,149,50004,1
3002,149,50315,2
3002,149,50500,1
3002,149,50449,1
3002,149,50657,1
3002,150,50395,1
3002,150,50022,1
3002,150,50369,1
3002,150,50683,1
3002,150,50376,1
3002,151,50538,1
3002,151,50014,1
3002,151,50702,1
3002,151,50593,1
3002,151,50652,1
3002,151,50550,1
3002,152,50026,1
3002,152,50424,1
3002,152,50743,2
3002,152,50502,2
3002,152,50566,1
3002,152,50341,1
3002,153,50724,1
3002,153,50382,1
3002,153,50001,2
3002,153,50296,1
3002,153,50746,2
3002,153,50923,1
3002,153,50656,2
3002,153,50006,1
3002,153,50148,1
3002,154,50211,1
3002,154,50924,1
3002,154,50857,1
3002,154,50759,1
3002,155,50672,1
3002,155,50990,1
3002,155,50431,1
3002,155,50516,1
3002,155,50954,2
3002,155,50567,2
3002,156,50469,2
3002,156,50693,1
3002,156,50408,2
3002,156,50025,1
3002,156,50742,2
3002,156,50824,1
3002,157,50008,1
3002,157,50306,1
3002,157,50146,2
3002,157,50765,1
3002,157,50539,1
3002,157,50582,2
3002,157,50346,2
3002,158,50641,1
3002,158,50078,1
3002,158,50287,1
3002,158,50458,1
3002,158,50426,1
3002,159,50115,1
3002,159,50003,1
3002,159,50771,2
3002,159,50947,1
3002,159,50554,2
3002,159,50105,2
3002,159,50135,1
3002,160,50485,1
3002,160,50282,2
3002,160,50944,1
3002,160,50823,2
3002,160,50065,1
3002,161,50390,1
3002,161,50781,1
3002,161,50204,1
3002,161,50265,1
3002,161,50680,1
3002,161,50033,2
3002,162,50764,1
3002,162,50922,1
3002,162,50520,1
3002,162,50445,1
3002,162,50053,1
3002,162,50559,1
3002,163,50284,2
3002,163,50454,1
3002,163,50778,1
3002,163,50166,2
3002,163,50689,1
3002,164,50606,1
3002,164,50970,1
3002,164,50388,1
3002,165,50428,1
3002,165,50398,1
3002,165,50503,1
3002,165,50108,1
3002,165,50477,1
3002,166,50735,1
3002,166,50636,1
3002,166,50274,1
3002,166,50214,1
3002,167,50985,2
3002,167,50452,2
3002,167,50637,1
3002,167,50931,2
3002,167,50141,1
3002,167,50762,2
3002,168,50109,2
3002,168,50521,1
3002,168,50799,1
3002,168,50180,2
3002,168,50210,1
3002,168,50245,1
3002,169,50463,1
3002,169,50304,1
3002,169,50233,1
3002,169,50472,1
3002,169,50827,1
3003,1,50309,1
3003,1,50953,1
3003,1,50388,1
3003,1,50595,1
3003,1,50062,1
3003,2,50263,1
3003,2,50185,1
3003,2,50119,1
3003,2,50014,1
3003,2,50929,1
3003,2,50429,1
3003,2,50740,1
3003,2,50262,1
3003,3,50519,1
3003,3,50935,1
3003,3,50096,1
3003,3,50156,1
3003,3,50264,1
3003,3,50724,1
3003,3,50663,1
3003,3,50566,1
3003,4,50456,1
3003,4,50995,1
3003,4,50642,1
3003,4,50450,1
3003,4,50934,1
3003,5,50538,1
3003,5,50427,1
3003,5,50924,1
3003,6,50508,1
3003,6,50735,1
3003,6,50780,1
3003,6,50795,1
3003,6,50398,1
3003,6,50432,1
3003,6,50813,1
3003,7,50775,1
3003,7,50509,1
3003,7,50037,1
3003,7,50059,1
3003,8,50972,1
3003,8,50596,1
3003,8,50701,1
3003,8,50781,1
3003,8,50397,1
3003,8,50790,1
3003,9,50266,1
3003,9,50719,1
3003,9,50966,1
3003,9,50189,1
3003,9,50779,1
3003,9,50951,1
3003,9,50917,1
3003,9,50638,1
3003,10,50040,1
3003,10,50489,1
3003,10,50976,1
3003,10,50354,1
3003,10,50501,1
3003,10,50396,1
3003,10,50689,1
3003,11,50660,1
3003,11,50521,1
3003,11,50810,1
3003,11,50604,1
3003,11,50891,1
3003,11,50846,1
3003,11,50421,1
3003,11,50530,1
3003,12,50944,1
3003,12,50047,1
3003,12,50191,1
3003,12,50608,1
3003,12,50868,1
3003,13,50960,1
3003,13,50710,1
3003,13,50640,1
3003,13,50440,1
3003,13,50058,1
3003,13,50704,1
3003,13,50239,1
3003,14,50443,1
3003,14,50169,1
3003,14,50677,1
3003,14,50632,1
3003,14,50723,1
3003,14,50075,1
3003,15,50707,1
3003,15,50930,1
3003,15,50342,1
3003,15,50469,1
3003,15,50835,1
3003,15,50120,1
3003,15,50690,1
3003,15,50570,1
3003,16,50132,1
3003,16,50253,1
3003,16,50179,1
3003,16,50289,1
3003,16,50032,1
3003,17,50572,1
3003,17,50079,1
3003,17,50799,1
3003,17,50829,1
3003,17,50104,1
3003,17,50236,1
3003,17,50558,1
3003,17,50745,1
3003,17,50198,1
3003,18,50541,1
3003,18,50063,1
3003,18,50557,1
3003,18,50282,1
3003,18,50326,1
3003,18,50619,1
3003,19,50648,1
3003,19,50312,1
3003,19,50105,1
3003,19,50818,1
3003,19,50838,1
3003,19,50594,1
3003,20,50957,1
3003,20,50533,1
3003,20,50227,1
3003,20,50919,1
3003,20,50435,1
3003,20,50386,1
3003,21,50731,1
3003,21,50363,1
3003,21,50680,1
3003,21,50242,1
3003,21,50387,1
3003,21,50055,1
3003,21,50612,1
3003,22,50008,1
3003,22,50569,1
3003,22,50968,1
3003,22,50492,1
3003,22,50073,1
3003,22,50293,1
3003,23,50827,1
3003,23,50042,1
3003,23,50270,1
3003,24,50520,1
3003,24,50812,1
3003,24,50246,1
3003,24,50065,1
3003,24,50430,1
3003,24,50229,1
3003,25,50702,1
3003,25,50015,1
3003,25,50422,1
3003,25,50374,1
3003,26,50175,1
3003,26,50928,1
3003,26,50414,1
3003,26,50684,1
3003,26,50688,1
3003,26,50797,1
3003,26,50234,1
3003,26,50206,1
3003,27,50649,1
3003,27,50392,1
3003,27,50769,1
3003,27,50351,1
3003,27,50900,1
3003,27,50923,1
3003,27,50890,1
3003,27,50250,1
3003,28,50182,1
3003,28,50877,1
3003,28,50248,1
3003,28,50536,1
3003,28,50035,1
3003,28,51000,1
3003,29,50727,1
3003,29,50669,1
3003,29,50151,1
3003,29,50493,1
3003,29,50256,1
3003,30,50524,1
3003,30,50580,1
3003,30,50269,1
3003,30,50283,1
3003,30,50085,1
3003,30,50498,1
3003,30,50801,1
3003,30,50186,1
3003,31,50532,1
3003,31,50888,1
3003,31,50367,1
3003,31,50030,1
3003,31,50358,1
3003,31,50240,1
3003,31,50028,1
3003,31,50046,1
3003,31,50485,1
3003,32,50926,1
3003,32,50897,1
3003,32,50275,1
3003,32,50459,1
3003,32,50026,1
3003,32,50124,1
3003,32,50181,1
3003,33,50851,1
3003,33,50268,1
3003,33,50226,1
3003,33,50323,1
3003,33,50372,1
3003,33,50483,1
3003,33,50187,1
3003,33,50064,1
3003,33,50336,1
3003,34,50621,1
3003,34,50765,1
3003,34,50449,1
3003,34,50954,1
3003,34,50066,1
3003,35,50048,1
3003,35,50854,1
3003,35,50770,1
3003,35,50049,1
3003,35,50499,1
3003,35,50671,1
3003,35,50311,1
3003,35,50950,1
3003,35,50708,1
3003,36,50861,1
3003,36,50614,1
3003,36,50503,1
3003,36,50018,1
3003,36,50922,1
3003,36,50161,1
3003,36,50760,1
3003,37,50148,1
3003,37,50093,1
3003,37,50090,1
3003,37,50458,1
3003,37,50523,1
3003,37,50555,1
3003,37,50758,1
3003,38,50686,1
3003,38,50981,1
3003,38,50544,1
3003,38,50592,1
3003,38,50277,1
3003,38,50517,1
3003,38,50214,1
3003,39,50486,1
3003,39,50965,1
3003,39,50176,1
3003,39,50274,1
3003,40,50733,1
3003,40,50291,1
3003,40,50864,1
3003,40,50502,1
3003,40,50752,1
3003,40,50295,1
3003,40,50081,1
3003,40,50816,1
3003,41,50626,1
3003,41,50091,1
3003,41,50306,1
3003,41,50788,1
3003,41,50886,1
3003,41,50694,1
3003,42,50423,1
3003,42,50320,1
3003,42,50794,1
3003,42,50343,1
3003,42,50439,1
3003,42,50286,1
3003,42,50599,1
3003,42,50836,1
3003,42,50438,1
3003,42,50931,1
3003,43,50110,1
3003,43,50830,1
3003,43,50103,1
3003,43,50373,1
3003,43,50415,1
3003,43,50004,1
3003,43,50938,1
3003,44,50969,1
3003,44,50906,1
3003,44,50749,1
3003,44,50706,1
3003,44,50577,1
3003,44,50023,1
3003,44,50734,1
3003,45,50896,1
3003,45,50308,1
3003,45,50068,1
3003,45,50562,1
3003,45,50168,1
3003,45,50942,1
3003,45,50167,1
3003,46,50573,1
3003,46,50911,1
3003,46,50098,1
3003,46,50163,1
3003,46,50857,1
3003,47,50630,1
3003,47,50635,1
3003,47,50693,1
3003,47,50412,1
3003,47,50017,1
3003,47,50722,1
3003,48,50265,1
3003,48,50114,1
3003,48,50281,1
3003,48,50024,1
3003,48,50643,1
3003,49,50821,1
3003,49,50552,1
3003,49,50468,1
3003,49,50979,1
3003,49,50568,1
3003,49,50122,1
3003,49,50879,1
3003,50,50665,1
3003,50,50578,1
3003,50,50579,1
3003,51,50574,1
3003,51,50913,1
3003,51,50845,1
3003,51,50287,1
3003,51,50402,1
3003,51,50474,1
3003,52,50108,1
3003,52,50153,1
3003,52,50958,1
3003,52,50034,1
3003,52,50901,1
3003,52,50884,1
3003,52,50516,1
3003,52,50391,1
3003,53,50726,1
3003,53,50918,1
3003,53,50204,1
3003,53,50215,1
3003,53,50513,1
3003,54,50729,1
3003,54,50763,1
3003,54,50045,1
3003,54,50832,1
3003,54,50071,1
3003,54,50203,1
3003,54,50177,1
3003,55,50641,1
3003,55,50855,1
3003,55,50670,1
3003,55,50974,1
3003,55,50806,1
3003,56,50260,1
3003,56,50280,1
3003,56,50634,1
3003,56,50525,1
3003,56,50027,1
3003,56,50782,1
3003,57,50678,1
3003,57,50178,1
3003,57,50100,1
3003,57,50479,1
3003,57,50751,1
3003,58,50389,1
3003,58,50990,1
3003,58,50051,1
3003,58,50162,1
3003,59,50982,1
3003,59,50825,1
3003,59,50420,1
3003,59,50584,1
3003,59,50431,1
3003,60,50646,1
3003,60,50377,1
3003,60,50843,1
3003,60,50783,1
3003,60,50341,1
3003,60,50755,1
3003,60,50296,1
3003,61,50808,1
3003,61,50044,1
3003,61,50007,1
3003,61,50159,1
3003,61,50559,1
3003,62,50446,1
3003,62,50152,1
3003,62,50434,1
3003,62,50526,1
3003,62,50043,1
3003,63,50993,1
3003,63,50329,1
3003,63,50623,1
3003,63,50447,1
3003,63,50844,1
3003,63,50542,1
3003,63,50786,1
3003,64,50949,1
3003,64,50317,1
3003,64,50411,1
3003,64,50819,1
3003,64,50803,1
3003,64,50696,1
3003,64,50060,1
3003,64,50609,1
3003,64,50350,1
3003,65,50986,1
3003,65,50910,1
3003,65,50849,1
3003,65,50791,1
3003,65,50194,1
3003,65,50507,1
3003,66,50243,1
3003,66,50730,1
3003,66,50138,1
3003,66,50294,1
3003,66,50529,1
3003,66,50401,1
3003,67,50705,1
3003,67,50945,1
3003,67,50651,1
3003,67,50290,1
3003,67,50005,1
3003,67,50683,1
3003,67,50597,1
3003,68,50699,1
3003,68,50157,1
3003,68,50193,1
3003,68,50481,1
3003,68,50964,1
3003,68,50943,1
3003,69,50955,1
3003,69,50305,1
3003,69,50738,1
3003,69,50192,1
3003,70,50209,1
3003,70,50299,1
3003,70,50078,1
3003,70,50067,1
3003,70,50255,1
3003,70,50230,1
3003,71,50873,1
3003,71,50057,1
3003,71,50837,1
3003,71,50937,1
3003,71,50742,1
3003,71,50858,1
3003,71,50567,1
3003,71,50482,1
3003,71,50946,1
3003,72,50878,1
3003,72,50381,1
3003,72,50598,1
3003,72,50894,1
3003,72,50112,1
3003,72,50975,1
3003,73,50565,1
3003,73,50514,1
3003,73,50466,1
3003,73,50129,1
3003,73,50213,1
3003,73,50426,1
3003,73,50560,1
3003,74,50480,1
3003,74,50967,1
3003,74,50880,1
3003,74,50672,1
3003,74,50607,1
3003,74,50467,1
3003,75,50653,1
3003,75,50925,1
3003,75,50327,1
3003,75,50784,1
3003,75,50743,1
3003,75,50636,1
3003,76,50550,1
3003,76,50718,1
3003,76,50756,1
3003,76,50617,1
3003,76,50300,1
3003,76,50118,1
3003,76,50375,1
3003,76,50019,1
3003,76,50527,1
3003,76,50039,1
3003,77,50753,1
3003,77,50102,1
3003,77,50899,1
3003,77,50452,1
3003,77,50875,1
3003,77,50615,1
3003,77,50232,1
3003,77,50224,1
3003,78,50131,1
3003,78,50728,1
3003,78,50314,1
3003,78,50337,1
3003,79,50322,1
3003,79,50111,1
3003,79,50865,1
3003,79,50881,1
3003,79,50180,1
3003,79,50909,1
3003,79,50585,1
3003,80,50050,1
3003,80,50679,1
3003,80,50380,1
3003,80,50009,1
3003,81,50033,1
3003,81,50121,1
3003,81,50235,1
3003,81,50624,1
3003,81,50691,1
3003,81,50424,1
3003,81,50095,1
3003,82,50510,1
3003,82,50348,1
3003,82,50515,1
3003,82,50992,1
3003,82,50545,1
3003,82,50551,1
3003,82,50165,1
3003,83,50403,1
3003,83,50709,1
3003,83,50674,1
3003,83,50144,1
3003,84,50772,1
3003,84,50852,1
3003,84,50080,1
3003,84,50315,1
3003,84,50839,1
3003,85,50220,1
3003,85,50941,1
3003,85,50814,1
3003,85,50405,1
3003,85,50815,1
3003,86,50777,1
3003,86,50208,1
3003,86,50654,1
3003,86,50898,1
3003,86,50444,1
3003,86,50959,1
3003,87,50666,1
3003,87,50183,1
3003,87,50997,1
3003,87,50158,1
3003,87,50859,1
3003,87,50359,1
3003,87,50061,1
3003,87,50101,1
3003,88,50629,1
3003,88,50939,1
3003,88,50125,1
3003,88,50084,1
3003,88,50685,1
3003,88,50759,1
3003,89,50249,1
3003,89,50099,1
3003,89,50581,1
3003,89,50021,1
3003,89,50408,1
3003,89,50754,1
3003,89,50603,1
3003,90,50207,1
3003,90,50746,1
3003,90,50052,1
3003,90,50221,1
3003,91,50053,1
3003,91,50892,1
3003,91,50288,1
3003,91,50970,1
3003,91,50717,1
3003,92,50113,1
3003,92,50587,1
3003,92,50031,1
3003,92,50895,1
3003,92,50303,1
3003,92,50357,1
3003,93,50451,1
3003,93,50455,1
3003,93,50353,1
3003,93,50739,1
3003,93,50656,1
3003,93,50484,1
3003,93,50271,1
3003,94,50475,1
3003,94,50473,1
3003,94,50384,1
3003,94,50164,1
3003,94,50936,1
3003,94,50477,1
3003,95,50006,1
3003,95,50987,1
3003,95,50143,1
3003,95,50070,1
3003,95,50385,1
3003,96,50586,1
3003,96,50487,1
3003,96,50231,1
3003,96,50445,1
3003,96,50703,1
3003,96,50921,1
3003,96,50174,1
3003,97,50012,1
3003,97,50591,1
3003,97,50785,1
3003,97,50490,1
3003,97,50856,1
3003,97,50254,1
3003,97,50590,1
3003,97,50251,1
3003,98,50127,1
3003,98,50147,1
3003,98,50862,1
3003,98,50647,1
3003,98,50399,1
3003,98,50831,1
3003,98,50908,1
3003,99,50616,1
3003,99,50771,1
3003,99,50622,1
3003,99,50927,1
3003,99,50461,1
3003,99,50321,1
3003,99,50528,1
3003,100,50773,1
3003,100,50613,1
3003,100,50130,1
3003,100,50141,1
3003,100,50244,1
3003,100,50258,1
3003,100,50082,1
3003,100,50840,1
3003,101,50744,1
3003,101,50695,1
3003,101,50711,1
3003,101,50382,1
3003,101,50465,1
3003,101,50410,1
3003,101,50011,1
3003,102,50146,1
3003,102,50725,1
3003,102,50279,1
3003,102,50022,1
3003,102,50876,1
3003,102,50673,1
3003,103,50907,1
3003,103,50416,1
3003,103,50371,1
3003,103,50365,1
3003,104,50885,1
3003,104,50425,1
3003,104,50460,1
3003,104,50205,1
3003,104,50500,1
3003,104,50346,1
3003,104,50787,1
3003,104,50036,1
3003,105,50650,1
3003,105,50664,1
3003,105,50582,1
3003,105,50767,1
3003,105,50561,1
3003,105,50155,1
3003,106,50360,1
3003,106,50056,1
3003,106,50304,1
3003,106,50593,1
3003,107,50217,1
3003,107,50319,1
3003,107,50001,1
3003,107,50848,1
3003,107,50589,1
3003,107,50025,1
3003,107,50223,1
3003,108,50512,1
3003,108,50331,1
3003,108,50556,1
3003,108,50140,1
3003,108,50933,1
3003,109,50736,1
3003,109,50433,1
3003,109,50077,1
3003,109,50511,1
3003,109,50471,1
3003,110,50261,1
3003,110,50448,1
3003,110,50347,1
3003,110,50893,1
3003,110,50940,1
3003,110,50393,1
3003,110,50407,1
3003,111,50583,1
3003,111,50639,1
3003,111,50652,1
3003,111,50083,1
3003,111,50364,1
3003,111,50714,1
3003,111,50872,1
3003,111,50698,1
3003,111,50212,1
3003,112,50522,1
3003,112,50553,1
3003,112,50340,1
3003,112,50297,1
3003,112,50285,1
3003,113,50160,1
3003,113,50998,1
3003,113,50442,1
3003,113,50505,1
3003,113,50506,1
3003,114,50210,1
3003,114,50116,1
3003,114,50195,1
3003,114,50973,1
3003,114,50807,1
3003,114,50310,1
3003,115,50611,1
3003,115,50834,1
3003,115,50984,1
3003,115,50133,1
3003,115,50136,1
3003,116,50687,1
3003,116,50887,1
3003,116,50092,1
3003,116,50610,1
3003,116,50491,1
3003,116,50750,1
3003,117,50292,1
3003,117,50328,1
3003,117,50712,1
3003,117,50948,1
3003,117,50154,1
3003,117,50655,1
3003,117,50344,1
3003,118,50029,1
3003,118,50903,1
3003,118,50675,1
3003,118,50142,1
3003,118,50356,1
3003,118,50197,1
3003,118,50437,1
3003,119,50145,1
3003,119,50826,1
3003,119,50252,1
3003,119,50757,1
3003,119,50820,1
3003,120,50413,1
3003,120,50107,1
3003,120,50618,1
3003,120,50074,1
3003,120,50963,1
3003,120,50823,1
3003,120,50828,1
3003,120,50659,1
3003,121,50762,1
3003,121,50370,1
3003,121,50404,1
3003,121,50805,1
3003,121,50117,1
3003,121,50352,1
3003,121,50713,1
3003,122,50188,1
3003,122,50637,1
3003,122,50345,1
3003,122,50166,1
3003,122,50547,1
3003,122,50134,1
3003,122,50257,1
3003,122,50866,1
3003,123,50128,1
3003,123,50534,1
3003,123,50804,1
3003,123,50817,1
3003,123,50094,1
3003,123,50324,1
3003,123,50932,1
3003,124,50796,1
3003,124,50201,1
3003,124,50667,1
3003,124,50476,1
3003,124,50798,1
3003,124,50870,1
3003,125,50338,1
3003,125,50645,1
3003,125,50989,1
3003,125,50978,1
3003,125,50720,1
3003,125,50472,1
3003,126,50379,1
3003,126,50228,1
3003,126,50497,1
3003,126,50199,1
3003,126,50196,1
3003,127,50956,1
3003,127,50768,1
3003,127,50822,1
3003,127,50563,1
3003,127,50284,1
3003,127,50464,1
3003,127,50628,1
3003,128,50847,1
3003,128,50800,1
3003,128,50905,1
3003,128,50298,1
3003,128,50504,1
3003,128,50904,1
3003,128,50644,1
3003,129,50436,1
3003,129,50454,1
3003,129,50774,1
3003,129,50882,1
3003,129,50518,1
3003,129,50428,1
3003,130,50394,1
3003,130,50914,1
3003,130,50247,1
3003,130,50494,1
3003,130,50457,1
3003,130,50106,1
3003,130,50307,1
3003,131,50548,1
3003,131,50200,1
3003,131,50115,1
3003,131,50135,1
3003,131,50571,1
3003,131,50369,1
3003,131,50139,1
3003,132,50741,1
3003,132,50087,1
3003,132,50276,1
3003,132,50947,1
3003,132,50811,1
3003,132,50400,1
3003,132,50137,1
3003,133,50038,1
3003,133,50362,1
3003,133,50097,1
3003,133,50539,1
3003,133,50184,1
3003,133,50748,1
3003,133,50069,1
3003,134,50657,1
3003,134,50535,1
3003,134,50368,1
3003,134,50676,1
3003,134,50793,1
3003,134,50631,1
3003,134,50833,1
3003,135,50658,1
3003,135,50170,1
3003,135,50233,1
3003,135,50697,1
3003,135,50076,1
3003,135,50453,1
3003,135,50962,1
3003,136,50766,1
3003,136,50715,1
3003,136,50020,1
3003,136,50041,1
3003,136,50149,1
3003,136,50496,1
3003,137,50123,1
3003,137,50867,1
3003,137,50171,1
3003,137,50988,1
3003,137,50219,1
3003,137,50339,1
3003,138,50418,1
3003,138,50789,1
3003,138,50376,1
3003,138,50554,1
3003,138,50225,1
3003,138,50588,1
3003,138,50737,1
3003,139,50109,1
3003,139,50620,1
3003,139,50540,1
3003,139,50190,1
3003,139,50721,1
3003,139,50272,1
3003,139,50863,1
3003,139,50983,1
3003,139,50495,1
3003,140,50335,1
3003,140,50259,1
3003,140,50332,1
3003,140,50002,1
3003,140,50853,1
3003,141,50313,1
3003,141,50802,1
3003,141,50985,1
3003,141,50606,1
3003,141,50202,1
3003,141,50089,1
3003,141,50764,1
3003,142,50668,1
3003,142,50419,1
3003,142,50546,1
3003,142,50860,1
3003,142,50016,1
3003,142,50980,1
3003,143,50470,1
3003,143,50478,1
3003,143,50952,1
3003,143,50355,1
3003,143,50920,1
3003,143,50778,1
3003,143,50776,1
3003,143,50267,1
3003,143,50824,1
3003,144,50991,1
3003,144,50999,1
3003,144,50463,1
3003,144,50576,1
3003,144,50564,1
3003,145,50916,1
3003,145,50325,1
3003,145,50010,1
3003,145,50333,1
3003,145,50809,1
3003,145,50850,1
3003,146,50874,1
3003,146,50602,1
3003,146,50841,1
3003,146,50912,1
3003,146,50961,1
3003,146,50273,1
3003,146,50977,1
3003,147,50692,1
3003,147,50330,1
3003,147,50488,1
3003,147,50747,1
3003,147,50216,1
3003,147,50395,1
3003,148,50902,1
3003,148,50211,1
3003,148,50531,1
3003,148,50716,1
3003,148,50661,1
3003,148,50237,1
3003,148,50361,1
3003,148,50173,1
3003,149,50915,1
3003,149,50681,1
3003,149,50761,1
3003,149,50406,1
3003,150,50318,1
3003,150,50316,1
3003,150,50627,1
3003,150,50301,1
3003,150,50792,1
3003,150,50575,1
3003,151,50218,1
3003,151,50278,1
3003,151,50889,1
3003,151,50633,1
3003,151,50994,1
3003,151,50600,1
3003,151,50378,1
3003,152,50537,1
3003,152,50126,1
3003,152,50349,1
3003,152,50409,1
3003,152,50302,1
3003,152,50366,1
3003,153,50150,1
3003,153,50883,1
3003,153,50682,1
3003,153,50334,1
3003,153,50732,1
3003,153,50222,1
3003,153,50462,1
3003,153,50390,1
3003,153,50003,1
3003,153,50238,1
3003,154,50013,1
3003,154,50172,1
3003,154,50662,1
3003,154,50245,1
3003,154,50971,1
3003,154,50625,1
3003,154,50996,1
3003,155,50605,1
3003,155,50383,1
3003,155,50086,1
3003,155,50871,1
3003,155,50241,1
3003,155,50441,1
3003,155,50601,1
3003,155,50842,1
3003,156,50417,1
3003,156,50054,1
3003,156,50700,1
3003,156,50088,1
3003,156,50072,1
3003,156,50543,1
3003,156,50549,1
3003,156,50869,1
3004,1,50529,1
3004,1,50256,1
3004,1,50083,1
3004,1,50802,1
3004,1,50929,1
3004,2,50874,1
3004,2,50023,1
3004,2,50912,1
3004,2,50097,1
3004,2,50674,1
3004,2,50634,1
3004,2,50930,1
3004,3,50212,1
3004,3,50477,1
3004,3,50109,1
3004,3,50250,1
3004,3,50790,1
3004,4,50869,1
3004,4,50164,1
3004,4,50285,1
3004,4,50171,1
3004,4,50437,1
